Product Name,Product ID,Listing Price,Sale Price,Discount,Brand,Description,Rating,Reviews,Last Visited
Women's adidas Running SenseBoost GO Shoes,EF0708,12999,12999,0,Adidas SPORT PERFORMANCE,"Designed for the ever-changing urban landscape, these running shoes have a lightweight knit upper that follows the natural movement of your stride. The wide platform provides support for lateral movement, and responsive cushioning returns energy with every step.",3.5,44,2020-04-13T15:07:20
Women's adidas Running PulseBoost HD Shoes,EE4005,14999,14999,0,Adidas SPORT PERFORMANCE,"The city's full of surprises, but you can count on your run. These adidas shoes have a stretchy knit upper that fits like a sock and a wide forefoot platform for added stability. The responsive cushioning has a firm feel and provides support as you round corners and jump puddles.",4.8,14,2020-04-13T15:07:20
Women's Running Ultraboost 20 Shoes,EG0761,16999,16999,0,Adidas SPORT PERFORMANCE,"Confidence from the ground up. These adidas running shoes are designed to turbo charge your daily miles. The knit upper offers stitched-in support based on motion capture technology. A soft, comfortable elastane heel allows for natural movement of the Achilles. Responsive cushioning helps keep transitions smooth and the energy flowing.",2.8,98,2020-04-13T15:07:20
Women's adidas Tennis Adizero Club Shoes,EF2774,6999,6999,0,Adidas SPORT PERFORMANCE,Keep your cool when it's all on the line. These lightweight tennis shoes have a breathable mesh upper to keep air circulating when the heat is on. Their foot-hugging construction and supportive chassis offer a stable ride. The durable outsole stands up to every serve and slide as you improve your game.,3.9,17,2020-04-13T15:07:20
Women's adidas Running Adizero Boston 8 Shoes,EE5147,12999,12999,0,Adidas SPORT PERFORMANCE,"Feel light, fast and focused as the road unspools in front of you. Even during your toughest interval training, feet stay cool in these adidas running shoes. Responsive cushioning returns energy to your stride. So you can push farther than you thought possible.",4.0,20,2020-04-13T15:07:20
Unisex Football Predator Mutator 20+ Firm Ground Boots,EF1565,22999,22999,0,Adidas SPORT PERFORMANCE,"You're not cheating the system. You're just bending the rules. Find your unfair advantage and transform your game with the all-new adidas Predator. The knit textile upper on these football boots wraps around your foot for a true 360-degree fit, while the mid-cut design supports your ankle. Rubber spines grip the ball for unmatched swerve, while a split outsole helps you dominate. Take control in Predator Mutator 20+ Firm Ground Boots.",4.4,30,2020-04-13T15:07:20
Women's adidas Running Ultraboost 19 Shoes,F35285,15999,11199,30,Adidas SPORT PERFORMANCE,Running reinvented. These high-performance neutral running shoes deliver unrivaled comfort and energy return. The lightweight and propulsive shoes have a seamless knit upper that's engineered with motion weave technology to provide stretch while also holding your foot in place while you run. The second-skin fit follows the shape of your foot to reduce pressure points.,4.3,93,2020-04-13T15:07:20
Women's adidas Running Ultraboost 19 Shoes,G27482,16999,11899,30,Adidas SPORT PERFORMANCE,Ultraboost reinvented. These running shoes reboot key performance technologies to give you a confident and energy-filled run. The knit upper has a second-skin fit and is built with motion-weave technology for adaptive stretch and support. Dual-density cushioning delivers medial support and an energized ride.,2.5,78,2020-04-13T15:07:20
WOMEN'S ADIDAS RUNNING PUREBOUNCE+ STREET SHOES,BC1031,6999,3499,50,Adidas SPORT PERFORMANCE,"Made for fast runs on city streets, these natural shoes have a low-to-the-ground feel and a wide forefoot for added support and stability during side to side movement. Flexible cushioning delivers long-lasting comfort.",1.5,27,2020-04-13T15:07:20
Unisex adidas Swim Adilette Aqua Slides,F35539,1799,1799,0,Adidas CORE / NEO,"Rinse off after the pool in these shower-friendly sandals. Keeping it simple, the smooth slip-ons reveal their adidas DNA with signature 3-Stripes. Soft cushioning rewards tired feet with plush comfort.",4.6,19,2020-04-13T15:07:20
Women's adidas Outdoor Mobe Sandals,CK9816,2499,1249,50,Adidas SPORT PERFORMANCE,Stylish and sleek adidas Mobe sandals for women are extremely lightweight. Adjustable straps enable optimal fit while the Synthetic upper and soft EVA footbed with fitted heel provide enhanced comfort. Rubber outsole with wet and dry traction pattern keeps you in control.,1.0,31,2020-04-13T15:07:21
Women's adidas Running Edge Lux 2 Shoes,B96338,7999,3999,50,Adidas SPORT PERFORMANCE,"These neutral running shoes have a women's-specific design, with a rounder heel that cradles the foot. The upper is made of lightweight stretch mesh for a barely there feel. Designed for indoor and outdoor running, the shoes feature springy cushioning to keep you comfortable over the miles.",2.2,43,2020-04-13T15:07:21
Unisex ADIDAS OUTDOOR TERREX JAWPAW SANDALS,CM7531,5999,5999,0,Adidas SPORT PERFORMANCE,"These durable lace-up water shoes climb and grab wet, rocky surfaces with the unbeatable grip of a StealthÂ® rubber outsole. The outdoor shoes are built with a breathable, fast-drying upper and a perforated midsole for fast drainage.",4.8,55,2020-04-13T15:07:21
Women's adidas Running Ultraboost 20 Shoes,EG1369,18999,18999,0,Adidas SPORT PERFORMANCE,"Confidence from the ground up. These adidas running shoes are designed to turbo charge your daily miles. The knit upper offers stitched-in support based on motion capture technology. A soft, comfortable elastane heel allows for natural movement of the Achilles. Responsive cushioning helps keep transitions smooth and the energy flowing.",3.9,22,2020-04-13T15:07:21
Unisex adidas Running Pharrell Williams Solar HU Human Made Shoes,EG1837,14999,14999,0,Adidas SPORT PERFORMANCE,"adidas teamed up with Pharrell Williams on these shoes designed for city running. They have a lightweight and breathable mesh upper. The flexible outsole works with responsive cushioning for a comfortable, energised ride. Graphics with a positive message brighten the forefoot.",2.2,96,2020-04-13T15:07:21
Unisex adidas Running Alphaedge 4D Shoes,FV6106,27999,27999,0,Adidas SPORT PERFORMANCE,"Add an edge to your game with the new AlphaEdge 4D. Designed for peak performance during your cross-training workouts, this model features a 3D-printed midsole. The lattice structure was developed using years of athlete data to deliver precisely-tuned support and cushioning right where you need it. The process is called digital light synthesis - light creates the shape of the sole, heat sets it. This model features iridescent panels inspired by the galaxy. Our formula for the future.",2.2,53,2020-04-13T15:07:21
Men's adidas Originals Rivalry Low Gore-Tex Shoes,FU8929,11999,11999,0,Adidas ORIGINALS,"Inspired by a golden era of hoops style, the Rivalry rebuilds an '80s design with a modern vibe. This version features printed detail inspired by modernist art. GORE-TEX lining makes them ready for cold weather.",1.5,38,2020-04-13T15:07:21
Men's adidas Originals Rivalry Shoes,FV4526,8999,8999,0,Adidas ORIGINALS,"A basketball icon with influence far beyond the hardwood, the Rivalry has inspired artists, punks and skaters alike. These high-cut shoes have a smooth leather upper. A woven tongue label pulled from the archives keeps the look authentic. A rubber cupsole completes the look.",3.9,59,2020-04-13T15:07:21
Men's adidas Originals 424 SC Premiere Shoes,EG3729,12999,12999,0,Adidas ORIGINALS,"The heritage SC Premiere returns in a collaboration between adidas and L.A. streetwear brand 424. Channeling the clean, striking style the label is known for, this version has a sleek monochromatic leather upper that effortlessly merges with a rubber cupsole. 424 signs off the look with a signature flash of red on the tongue.",4.8,97,2020-04-13T15:07:21
Men's adidas Originals Supercourt RX Gore-Tex Shoes,FU8941,15999,15999,0,Adidas ORIGINALS,"A distillation of forty years of adidas court shoes, these shoes serve up court style with modern attitude. This version of the beloved court shoes features printed detail inspired by modernist art. GORE-TEX lining makes them ready for cold weather.",4.7,47,2020-04-13T15:07:21
Men's adidas Originals SC Premiere Gore-Tex Shoes,FU8932,11999,11999,0,Adidas ORIGINALS,"The adidas Superstar shoes started out as a basketball style. Today, it's celebrated as a streetwear all-star. This version features printed detail inspired by modernist art. GORE-TEX lining makes them ready for cold weather.",3.5,37,2020-04-13T15:07:21
Men's adidas Swim Stabile Slippers,CM6080,1299,1299,0,Adidas CORE / NEO,"The simple and stylish adidas Stabile slippers for men. Crafted with premium Synthetic, these slippers are perfect for casual wear. Synthetic upper with deco stitch and wide thong construction allows additional comfort. Lightweight EVA for comfort with textured rubber outsole keep it durable. The adidas Performance logo badge on the strap reflects the brand perfectly.",4.2,9,2020-04-13T15:07:21
Men's adidas Toe Side III Slippers,CM6051,1299,1299,0,Adidas CORE / NEO,"The adidas casual sandals for men with a striking camouflage design. Features stylish webbing straps, Diecut EVA midsole for stable cushioning and abrasion resistant rubber outsole with wet and dry traction pattern.",4.9,9,2020-04-13T15:07:21
Men's adidas Toe Side III Slippers,CM6052,1299,1299,0,Adidas CORE / NEO,"The adidas casual sandals for men with a striking camouflage design. Features stylish webbing straps, Diecut EVA midsole for stable cushioning and abrasion resistant rubber outsole with wet and dry traction pattern.",2.0,20,2020-04-13T15:07:22
Men's adidas Swim Stabile Slippers,CM6081,1299,1299,0,Adidas CORE / NEO,"The simple and stylish adidas Stabile slippers for men. Crafted with premium Synthetic, these slippers are perfect for casual wear. Synthetic upper with deco stitch and wide thong construction allows additional comfort. Lightweight EVA for comfort with textured rubber outsole keep it durable. The adidas Performance logo badge on the strap reflects the brand perfectly.",2.9,62,2020-04-13T15:07:22
Men's adidas Swim Coset II Slippers,CM6068,1499,1499,0,Adidas CORE / NEO,"The simple and stylish adidas Stabile slippers for men. Crafted with Synthetic upper with deco stitch and thong construction allows additional comfort. 3-Stripes on the strap reflects the brand perfectly. The lightweight EVA for comfort with textured rubber outsole keep it durable while with the premium Synthetic, these slippers are perfect for casual wear.",3.9,77,2020-04-13T15:07:22
Men's adidas Originals SL 80 Shoes,FV4418,9999,9999,0,Adidas ORIGINALS,"The old-school track is back. These adidas SL 80 Shoes take design cues from a '70s sneaker built for speed. The nylon and synthetic suede upper adds to the retro vibes. Extra cushioning in the high-traction midsole keeps your feet comfy, even if the only race you run today is to the early train.",3.6,4,2020-04-13T15:07:22
Men's adidas Swim Coset II Slippers,CM6069,1499,1499,0,Adidas CORE / NEO,"The simple and stylish adidas Stabile slippers for men. Crafted with Synthetic upper with deco stitch and thong construction allows additional comfort. 3-Stripes on the strap reflects the brand perfectly. The lightweight EVA for comfort with textured rubber outsole keep it durable while with the premium Synthetic, these slippers are perfect for casual wear.",3.8,63,2020-04-13T15:07:22
Men's adidas Swim Slalon Slippers,CM6073,1499,1499,0,Adidas CORE / NEO,"The simple and stylish adidas Slalon slippers for men. Crafted with premium Synthetic, these slippers are perfect for casual wear. Synthetic upper with deco stitch and thong construction allows additional comfort. Lightweight EVA for comfort with textured rubber outsole keep it durable. The adidas Performance logo badge on the strap reflects the brand perfectly.",4.8,92,2020-04-13T15:07:22
